constituency_code,party_share,turnout,party_candidate,party_vote,party_name,party_swing
S14000018,1.5,81.9,Ross Greer,804,Green Party,1.5
S14000018,1.0,81.9,Wilfred Arasaratnam,567,UKIP,-0.1
S14000020,42.5,74.2,George Kerevan,25104,Scottish National Party,26.5
S14000020,31.0,74.2,Fiona O'Donnell,18301,Labour,-13.6
S14000020,19.5,74.2,David Roach,11511,Conservative,-0.1
S14000020,2.6,74.2,Ettie Spencer,1517,Liberal Democrat,-14.3
S14000020,2.1,74.2,Jason Rose,1245,Green Party,0.4
S14000020,2.0,74.2,Oluf Marshall,1178,UKIP,0.9
S14000020,0.3,74.2,Mike Allan,158,Independent,0.3
S14000019,55.6,72.9,Lisa Cameron,33678,Scottish National Party,32.6
S14000019,28.3,72.9,Michael McCann,17151,Labour,-23.2
S14000019,11.8,72.9,Graham Simpson,7129,Conservative,-1.2
S14000019,2.0,72.9,Robert Sale,1221,UKIP,2.0
S14000019,1.7,72.9,Paul McGarry,1042,Liberal Democrat,-8.2
S14000019,0.5,72.9,John Houston,318,Independent,0.5
S14000022,49.2,71.2,Tommy Sheppard,23188,Scottish National Party,28.8
S14000022,29.9,71.2,Sheila Gilmore,14082,Labour,-13.5
S14000022,9.9,71.2,James McMordie,4670,Conservative,-1.0
S14000022,6.0,71.2,Peter McColl,2809,Green Party,0.9
S14000022,2.8,71.2,Karen Utting,1325,Liberal Democrat,-16.6
S14000022,1.9,71.2,Oliver Corbishley,898,UKIP,1.9
S14000022,0.2,71.2,Ayesha Saleem,117,TUSC,-0.4
S14000023,40.9,71.6,Deidre Brock,23742,Scottish National Party,31.3
S14000023,31.3,71.6,Mark Lazarowicz,18145,Labour,-6.2
S14000023,16.2,71.6,Iain McGill,9378,Conservative,1.2
S14000023,5.4,71.6,Sarah Beattie-Smith,3140,Green Party,3.2
S14000023,4.5,71.6,Martin Veart,2634,Liberal Democrat,-29.3
S14000023,1.5,71.6,Alan Melville,847,UKIP,1.5
S14000023,0.2,71.6,Bruce Whitehead,122,Left Unity,0.2
S14000024,39.1,74.9,Ian Murray,19293,Labour,4.4
S14000024,33.8,74.9,Neil Hay,16656,Scottish National Party,26.1
S14000024,17.5,74.9,Miles Briggs,8626,Conservative,-4.1
S14000024,4.2,74.9,Phyl Meyer,2090,Green Party,2.2
S14000024,3.7,74.9,Pramod Subbaraman,1823,Liberal Democrat,-30.3
S14000024,1.2,74.9,Paul Marshall,601,UKIP,1.2
S14000024,0.4,74.9,Colin Fox,197,Scottish Socialist Party (SSP),0.4
S14000025,43.0,71.5,Joanna Cherry,22168,Scottish National Party,30.8
S14000025,27.2,71.5,Ricky Henderson,14033,Labour,-15.6
S14000025,20.2,71.5,Gordon Lindhurst,10444,Conservative,-4.0
S14000025,3.8,71.5,Richard Doherty,1965,Green Party,1.9
S14000025,3.7,71.5,Dan Farthing-Sykes,1920,Liberal Democrat,-14.3
S14000025,2.1,71.5,Richard Lucas,1072,UKIP,2.1
S14000026,39.0,76.5,Michelle Thomson,21378,Scottish National Party,25.8
S14000026,33.1,76.5,Mike Crockart,18168,Liberal Democrat,-2.8
S14000026,12.3,76.5,Lindsay Paterson,6732,Conservative,-10.9
S14000026,11.7,76.5,Cammy Day,6425,Labour,-16.0
S14000026,2.1,76.5,Pat Black,1140,Green Party,2.1
S14000026,1.9,76.5,George Inglis,1015,UKIP,1.9
S14000028,57.7,72.4,John McNally,34831,Scottish National Party,27.5
S14000028,25.1,72.4,Karen Whitefield,15130,Labour,-20.6
S14000028,12.1,72.4,Alison Harris,7325,Conservative,0.9
S14000028,3.0,72.4,David Coburn,1829,UKIP,0.5
S14000028,2.0,72.4,Galen Milne,1225,Liberal Democrat,-8.3
S14000021,40.6,81.1,Kirsten Oswald,23013,Scottish National Party,31.7
S14000021,34.0,81.1,Jim Murphy,19295,Labour,-16.8
S14000021,22.0,81.1,David Montgomery,12465,Conservative,-8.4
S14000021,1.9,81.1,Graeme Cowie,1069,Liberal Democrat,-7.3
S14000021,1.6,81.1,Robert Malyn,888,UKIP,0.8
S14000030,56.9,60.3,Natalie McGarry,24116,Scottish National Party,32.1
S14000030,32.4,60.3,Margaret Curran,13729,Labour,-29.2
S14000030,6.0,60.3,Andrew Morrison,2544,Conservative,1.5
S14000030,2.6,60.3,Arthur Misty Thackeray,1105,UKIP,2.0
S14000030,0.9,60.3,Kim Long,381,Green Party,0.9
S14000030,0.7,60.3,Gary McLelland,318,Liberal Democrat,-4.3
S14000030,0.5,60.3,Liam Mclaughlan,224,Scottish Socialist Party (SSP),-0.9
S14000031,53.1,62.7,Patrick Grady,19610,Scottish National Party,41.2
S14000031,27.9,62.7,Ann McKechin,10315,Labour,-16.6
S14000031,7.9,62.7,Lauren Hankinson,2901,Conservative,0.8
S14000031,6.2,62.7,Martin Bartos,2284,Green Party,3.0
S14000031,2.7,62.7,Jade O'Neil,1012,Liberal Democrat,-28.6
S14000031,1.3,62.7,Jamie Robertson,486,UKIP,1.3
S14000031,0.4,62.7,Angela McCormick,160,TUSC,-0.5
S14000031,0.4,62.7,Russell Benson,154,Cannabis Is Safer Than Alcohol,0.4
S14000034,54.9,65.9,Stewart McDonald,26773,Scottish National Party,34.7
S14000034,29.7,65.9,Tom Harris,14504,Labour,-22.0
S14000034,9.7,65.9,Kyle Thornton,4752,Conservative,-1.7
S14000034,2.9,65.9,Alastair Whitelaw,1431,Green Party,0.5
S14000034,2.1,65.9,Ewan Hoyle,1019,Liberal Democrat,-9.7
S14000034,0.6,65.9,Brian Smith,299,TUSC,-0.3
S14000033,54.5,64.1,Carol Monaghan,23908,Scottish National Party,39.3
S14000033,30.9,64.1,John Robertson,13544,Labour,-23.2
S14000033,8.4,64.1,Roger Lewis,3692,Conservative,-1.5
S14000033,2.7,64.1,James Harrison,1194,Liberal Democrat,-13.1
S14000033,2.7,64.1,Moira Crawford,1167,Green Party,0.2
S14000033,0.5,64.1,Chris MacKenzie,213,Cannabis Is Safer Than Alcohol,0.5
S14000033,0.3,64.1,Zoe Streatfield,136,Communist Party of Britain,-0.2
S14000029,52.5,55.4,Alison Thewliss,20658,Scottish National Party,35.0
S14000029,33.1,55.4,Anas Sarwar,12996,Labour,-19.0
S14000029,6.0,55.4,Simon Bone,2359,Conservative,-1.1
S14000029,4.0,55.4,Cass MacGregor,1559,Green Party,1.3
S14000029,2.0,55.4,Stuart Maskell,786,UKIP,1.2
S14000032,58.1,56.8,Anne McLaughlin,21976,Scottish National Party,43.9
S14000032,33.7,56.8,Willie Bain,12754,Labour,-34.7
S14000032,4.7,56.8,Annie Wells,1769,Conservative,-0.7
S14000032,1.6,56.8,Zara Kitson,615,Green Party,1.6
S14000032,0.8,56.8,Eileen Baxendale,300,Liberal Democrat,-6.9
S14000032,0.6,56.8,Geoff Johnson,225,Cannabis Is Safer Than Alcohol,0.6
S14000029,1.6,55.4,Chris Young,612,Liberal Democrat,-14.8
S14000029,0.4,55.4,James Marris,171,Cannabis Is Safer Than Alcohol,0.4
S14000029,0.3,55.4,Andrew Elliot,119,TUSC,0.3
S14000029,0.1,55.4,Katie Rhodes,58,Socialist Equality,0.1
S14000032,0.6,56.8,Jamie Cocozza,218,TUSC,-0.1
S14000035,57.2,61.8,Christopher Stephens,23388,Scottish National Party,40.8
S14000035,32.8,61.8,Ian Davidson,13438,Labour,-29.7
S14000035,5.0,61.8,Gordon McCaskill,2036,Conservative,-1.6
S14000035,2.4,61.8,Sarah Hemy,970,UKIP,2.4
S14000035,1.2,61.8,Sean Templeton,507,Green Party,1.2
S14000035,1.0,61.8,Isabel Nelson,406,Liberal Democrat,-8.0
S14000035,0.4,61.8,Bill Bonnar,176,Scottish Socialist Party (SSP),0.4
S14000036,59.8,68.2,Peter Grant,28459,Scottish National Party,38.1
S14000036,30.6,68.2,Melanie Ward,14562,Labour,-31.7
S14000036,7.7,68.2,Alex Stewart-Clark,3685,Conservative,0.5
S14000036,1.9,68.2,Jane Ann Liston,892,Liberal Democrat,-5.8
S14000038,55.1,75.2,Ronnie Cowan,24585,Scottish National Party,37.6
S14000038,30.3,75.2,Iain McKenzie,13522,Labour,-25.6
S14000038,10.0,75.2,George Jabbour,4446,Conservative,-2.0
S14000038,2.5,75.2,John Watson,1106,Liberal Democrat,-10.9
S14000038,1.6,75.2,Michael Burrows,715,UKIP,0.4
S14000038,0.5,75.2,Craig Hamilton,233,Cannabis Is Safer Than Alcohol,0.5
S14000042,48.8,70.1,Angela Crawley,26976,Scottish National Party,27.8
S14000042,30.5,70.1,Jim Hood,16876,Labour,-19.4
S14000042,15.9,70.1,Alex Allison,8772,Conservative,0.9
S14000042,2.6,70.1,Donald MacKay,1431,UKIP,1.3
S14000042,2.2,70.1,Gregg Cullen,1203,Liberal Democrat,-9.1
S14000037,47.7,73.3,Alex Salmond,27717,Scottish National Party,25.5
S14000037,32.7,73.3,Christine Jardine,19030,Liberal Democrat,-3.3
S14000037,11.7,73.3,Colin Clark,6807,Conservative,-7.0
S14000037,5.9,73.3,Braden Davy,3441,Labour,-14.2
S14000037,2.0,73.3,Emily Santos,1166,UKIP,2.0
S14000044,56.9,69.9,Hannah Bardell,32736,Scottish National Party,31.0
S14000044,27.6,69.9,Graeme Morrice,15893,Labour,-20.8
S14000044,10.3,69.9,Christopher Donnelly,5929,Conservative,-0.5
S14000044,3.1,69.9,Nathan Somerville,1757,UKIP,2.1
S14000044,2.1,69.9,Charles Dundas,1232,Liberal Democrat,-9.0
S14000040,55.7,71.6,Alan Brown,30000,Scottish National Party,29.7
S14000040,30.4,71.6,Cathy Jamieson,16362,Labour,-22.2
S14000040,12.5,71.6,Brian Whittle,6752,Conservative,-1.6
S14000040,1.5,71.6,Rod Ackland,789,Liberal Democrat,-5.9
S14000043,52.0,70.8,Martyn Day,32055,Scottish National Party,26.6
S14000043,31.0,70.8,Michael Connarty,19121,Labour,-18.8
S14000043,12.0,70.8,Sandy Batho,7384,Conservative,0.0
S14000043,2.7,70.8,Alistair Forrest,1682,UKIP,2.7
S14000043,2.0,70.8,Emma Farthing-Sykes,1252,Liberal Democrat,-10.8
S14000043,0.2,70.8,Neil McIvor,103,National Front,0.2
S14000041,52.2,69.6,Roger Mullin,27628,Scottish National Party,37.9
S14000041,33.4,69.6,Kenny Selbie,17654,Labour,-31.2
S14000041,9.9,69.6,Dave Dempsey,5223,Conservative,0.6
S14000041,2.3,69.6,Jack Neill,1237,UKIP,0.7
S14000041,2.2,69.6,Callum Leslie,1150,Liberal Democrat,-7.1
S14000039,50.1,74.6,Drew Hendry,28838,Scottish National Party,31.4
S14000039,31.3,74.6,Danny Alexander,18029,Liberal Democrat,-9.4
S14000039,7.5,74.6,Mike Robb,4311,Labour,-14.6
S14000039,5.9,74.6,Edward Mountain,3410,Conservative,-7.4
S14000039,2.4,74.6,Isla O'Reilly,1367,Green Party,0.7
S14000039,2.1,74.6,Les Durance,1236,UKIP,0.9
S14000039,0.7,74.6,Donald Boyd,422,Christian Party,-1.0
S14000045,50.6,71.2,Owen Thompson,24453,Scottish National Party,30.0
S14000045,30.2,71.2,Kenny Young,14594,Labour,-16.8
S14000045,11.9,71.2,Michelle Ballantyne,5760,Conservative,0.0
S14000045,2.5,71.2,Ian Baxter,1219,Green Party,1.0
S14000045,2.4,71.2,Gordon Norrie,1173,UKIP,1.5
S14000045,2.3,71.2,Aisha Mir,1132,Liberal Democrat,-14.8
S14000046,49.5,68.7,Angus Robertson,24384,Scottish National Party,9.8
S14000046,31.1,68.7,Douglas Ross,15319,Conservative,5.0
S14000046,9.9,68.7,Sean Morton,4898,Labour,-7.1
S14000046,3.9,68.7,Robert Scorer,1939,UKIP,1.3
S14000046,2.8,68.7,Jamie Paterson,1395,Liberal Democrat,-11.7
S14000046,2.7,68.7,James MacKessack-Leitch,1345,Green Party,2.7
S14000027,54.3,73.3,Angus MacNeil,8662,Scottish National Party,8.7
S14000027,28.6,73.3,Alasdair Morrison,4560,Labour,-4.3
S14000027,7.6,73.3,Mark Brown,1215,Conservative,3.2
S14000027,6.6,73.3,John Cormack,1045,Christian Party,6.6
S14000027,2.9,73.3,Ruaraidh Ferguson,456,Liberal Democrat,-4.6
S14000049,40.9,73.0,Stephen Gethins,18523,Scottish National Party,26.7
S14000049,31.3,73.0,Tim Brett,14179,Liberal Democrat,-13.0
S14000049,16.3,73.0,Huw Bell,7373,Conservative,-5.5
S14000049,7.7,73.0,Brian Thomson,3476,Labour,-9.5
S14000049,3.1,73.0,Andy Collins,1387,Green Party,3.1
S14000049,0.7,73.0,Mike Scott-Hayward,325,Independent,0.7
S14000050,46.0,74.8,Tasmina Ahmed-Sheikh,26620,Scottish National Party,18.4
S14000050,28.4,74.8,Gordon Banks,16452,Labour,-9.5
S14000050,20.7,74.8,Luke Graham,11987,Conservative,0.2
S14000050,2.6,74.8,Iliyan Stefanov,1481,Liberal Democrat,-8.8
S14000050,2.3,74.8,Martin Gray,1331,UKIP,0.9
S14000047,56.5,68.6,Marion Fellows,27275,Scottish National Party,38.4
S14000047,31.9,68.6,Frank Roy,15377,Labour,-29.2
S14000047,7.7,68.6,Meghan Gallacher,3695,Conservative,-1.7
S14000047,2.7,68.6,Neil Wilson,1289,UKIP,2.7
S14000047,1.2,68.6,Ross Laird,601,Liberal Democrat,-8.6
S14000048,53.2,71.1,Patricia Gibson,28641,Scottish National Party,27.2
S14000048,28.0,71.1,Katy Clark,15068,Labour,-19.4
S14000048,14.8,71.1,Jamie Greene,7968,Conservative,-0.8
S14000048,2.4,71.1,Sharon McGonigal,1296,UKIP,2.4
S14000048,1.7,71.1,Ruby Kirkwood,896,Liberal Democrat,-8.4
S14000052,50.7,76.2,Gavin Newlands,25601,Scottish National Party,31.7
S14000052,32.7,76.2,Jim Sheridan,16525,Labour,-21.3
S14000052,12.3,76.2,John Anderson,6183,Conservative,-2.3
S14000052,2.1,76.2,James Speirs,1055,Liberal Democrat,-8.4
S14000052,1.4,76.2,Ryan Morrison,703,Green Party,1.4
S14000052,0.4,76.2,Andy Doyle,202,Cannabis Is Safer Than Alcohol,0.4
S14000052,0.4,76.2,Jim Halfpenny,193,TUSC,0.4
S14000051,41.4,65.8,Alistair Carmichael,9407,Liberal Democrat,-20.6
S14000051,37.8,65.8,Danus Skene,8590,Scottish National Party,27.2
S14000051,8.9,65.8,Donald Cameron,2025,Conservative,-1.6
S14000051,7.1,65.8,Gerry McGarvey,1624,Labour,-3.5
S14000051,4.8,65.8,Robert Smith,1082,UKIP,-1.6
S14000053,50.9,75.4,Mhairi Black,23548,Scottish National Party,32.9
S14000053,38.6,75.4,Douglas Alexander,17864,Labour,-21.0
S14000053,7.6,75.4,Fraser Galloway,3526,Conservative,-2.3
S14000053,2.2,75.4,Eileen McCartin,1010,Liberal Democrat,-7.3
S14000053,0.6,75.4,Sandra Webster,278,Scottish Socialist Party (SSP),-0.3
S14000054,50.5,74.8,Pete Wishart,27379,Scottish National Party,10.9
S14000054,32.7,74.8,Alexander Stewart,17738,Conservative,2.2
S14000054,8.1,74.8,Scott Nicholson,4413,Labour,-8.3
S14000054,3.8,74.8,Peter Barrett,2059,Liberal Democrat,-8.5
S14000054,2.1,74.8,Louise Ramsay,1146,Green Party,2.1
S14000054,2.0,74.8,John Myles,1110,UKIP,2.0
S14000054,0.7,74.8,Xander McDade,355,Independent,0.7
S14000057,45.6,77.5,Steven Paterson,23783,Scottish National Party,28.3
S14000057,25.5,77.5,Johanna Boyd,13303,Labour,-16.2
S14000057,23.1,77.5,Stephen Kerr,12051,Conservative,-0.9
S14000057,3.1,77.5,Mark Ruskell,1606,Green Party,1.5
S14000057,2.7,77.5,Elisabeth Wilson,1392,Liberal Democrat,-11.8
S14000055,48.1,77.2,Ian Blackford,20119,Scottish National Party,33.0
S14000055,35.9,77.2,Charles Kennedy,14995,Liberal Democrat,-16.8
S14000055,6.2,77.2,Lindsay McCallum,2598,Conservative,-6.0
S14000055,4.9,77.2,Chris Conniff,2043,Labour,-10.2
S14000055,2.5,77.2,Anne Thomas,1051,Green Party,0.3
S14000055,1.9,77.2,Philip Anderson,814,UKIP,0.1
S14000055,0.5,77.2,Ronnie Campbell,191,Independent,-0.3
S14000056,52.6,69.7,Margaret Ferrier,30279,Scottish National Party,36.5
S14000056,35.2,69.7,Tom Greatrex,20304,Labour,-25.6
S14000056,7.6,69.7,Taylor Muir,4350,Conservative,-2.1
S14000056,2.3,69.7,Janice MacKay,1301,UKIP,0.8
S14000056,1.8,69.7,Tony Hughes,1045,Liberal Democrat,-10.2
S14000056,0.6,69.7,Yvonne Maclean,336,Cannabis Is Safer Than Alcohol,0.6
S14000059,59.0,73.9,Martin Docherty,30198,Scottish National Party,38.9
S14000059,31.3,73.9,Gemma Doyle,16027,Labour,-30.0
S14000059,7.0,73.9,Maurice Corry,3597,Conservative,-0.6
S14000059,1.6,73.9,Aileen Morton,816,Liberal Democrat,-6.5
S14000059,1.0,73.9,Claire Muir,503,Independent,1.0
N06000001,49.3,62.8,Gavin Robinson,19575,Democratic Unionist Party,16.5
N06000001,42.8,62.8,Naomi Long,16978,Alliance Party,5.6
N06000001,2.8,62.8,Neil Wilson,1121,Conservative,2.8
N06000001,2.7,62.8,Ross Brown,1058,Green Party,2.7
N06000001,2.1,62.8,Niall Ó Donnghaile,823,Sinn Fein,-0.3
N06000001,0.3,62.8,Mary Muldoon,127,Social Democratic & Labour Party,-0.7
N06000003,24.5,60.0,Alasdair McDonnell,9560,Social Democratic & Labour Party,-16.5
N06000003,22.2,60.0,Jonathan Bell,8654,Democratic Unionist Party,-1.5
N06000003,17.2,60.0,Paula Bradshaw,6711,Alliance Party,2.3
N06000003,13.9,60.0,Máirtín Ó Muilleoir,5402,Sinn Fein,13.9
N06000003,9.1,60.0,Rodney McCune,3549,Ulster Unionist Party,-8.2
N06000003,5.7,60.0,Clare Bailey,2238,Green Party,2.7
N06000003,4.9,60.0,Bob Stoker,1900,UKIP,4.9
N06000003,1.5,60.0,Ben Manton,582,Conservative,1.5
N06000003,0.9,60.0,Lily Kerr,361,Workers Party,0.9
S14000058,41.6,75.2,Stuart Donaldson,22949,Scottish National Party,25.9
S14000058,28.8,75.2,Alexander Burnett,15916,Conservative,-1.4
S14000058,21.4,75.2,Robert Smith,11812,Liberal Democrat,-17.0
S14000058,4.5,75.2,Barry Black,2487,Labour,-9.1
S14000058,1.8,75.2,David Lansdell,1006,UKIP,0.9
S14000058,1.6,75.2,Richard Openshaw,885,Green Party,1.6
S14000058,0.3,75.2,Graham Reid,141,Independent,0.3
N06000004,54.2,56.4,Paul Maskey,19163,Sinn Fein,-16.8
N06000004,19.2,56.4,Gerry Carroll,6798,People Before Profit,19.2
N06000004,9.8,56.4,Alex Attwood,3475,Social Democratic & Labour Party,-6.5
N06000004,7.8,56.4,Frank McCoubrey,2773,Democratic Unionist Party,0.3
N06000004,3.1,56.4,Bill Manwaring,1088,Ulster Unionist Party,0.0
N06000004,2.2,56.4,Brian Higginson,765,UKIP,2.2
N06000004,1.8,56.4,Gerard Catney,636,Alliance Party,-0.1
N06000004,1.7,56.4,John Lowry,597,Workers Party,1.7
N06000004,0.1,56.4,Paul Shea,34,Conservative,0.1
N06000005,36.1,53.3,Sammy Wilson,12103,Democratic Unionist Party,-9.7
N06000005,18.8,53.3,Roy Beggs,6308,Ulster Unionist Party,-4.8
N06000005,15.0,53.3,Stewart Dickson,5021,Alliance Party,3.9
N06000005,10.9,53.3,Noel Jordan,3660,UKIP,10.9
N06000005,6.9,53.3,Oliver McMullan,2314,Sinn Fein,0.1
N06000005,5.7,53.3,Ruth Wilson,1903,Traditional Unionist Voice,-0.3
N06000005,4.9,53.3,Margaret Anne McKillop,1639,Social Democratic & Labour Party,-1.7
N06000005,1.6,53.3,Alex Wilson,549,Conservative,1.6
N06000006,42.2,51.9,Gregory Campbell,14663,Democratic Unionist Party,7.6
N06000006,19.8,51.9,Caoimhe Archibald,6859,Sinn Fein,0.5
N06000006,15.4,51.9,William McCandless,5333,Ulster Unionist Party,-2.4
N06000006,12.3,51.9,Gerry Mullan,4268,Social Democratic & Labour Party,-3.2
N06000006,7.6,51.9,Yvonne Boyle,2642,Alliance Party,2.1
N06000006,1.5,51.9,Neil Paine,527,Cannabis Is Safer Than Alcohol,1.5
N06000006,1.2,51.9,Elizabeth St Clair-Legge,422,Conservative,1.2
N06000002,47.0,59.2,Nigel Dodds,19096,Democratic Unionist Party,7.0
N06000002,33.9,59.2,Gerry Kelly,13770,Sinn Fein,-0.1
N06000002,8.2,59.2,Alban Maginness,3338,Social Democratic & Labour Party,-4.1
N06000002,7.2,59.2,Jason O'Neill,2941,Alliance Party,2.4
N06000002,2.3,59.2,Gemma Weir,919,Workers Party,2.3
N06000002,1.3,59.2,Fra Hughes,529,Independent,1.3
N06000007,46.4,72.6,Tom Elliott,23608,Ulster Unionist Party,46.4
N06000007,45.4,72.6,Michelle Gildernew,23078,Sinn Fein,-0.1
N06000007,5.4,72.6,John Coyle,2732,Social Democratic & Labour Party,-2.3
N06000007,1.5,72.6,Tanya Jones,788,Green Party,1.5
N06000007,1.3,72.6,Hannah Su,658,Alliance Party,0.4
N06000008,47.9,52.8,Mark Durkan,17725,Social Democratic & Labour Party,3.2
N06000008,31.6,52.8,Gearóid Ó Heára,11679,Sinn Fein,-0.4
N06000008,12.4,52.8,Gary Middleton,4573,Democratic Unionist Party,0.5
N06000008,3.3,52.8,Julia Kee,1226,Ulster Unionist Party,0.1
N06000008,2.3,52.8,David Hawthorne,835,Alliance Party,1.7
N06000008,2.2,52.8,Kyle Thompson,832,UKIP,2.2
N06000008,0.4,52.8,Hamish Badenoch,132,Conservative,0.4
N06000009,47.9,55.9,Jeffrey Donaldson,19055,Democratic Unionist Party,-1.9
N06000009,15.2,55.9,Alexander Redpath,6055,Ulster Unionist Party,-5.9
N06000009,13.9,55.9,Trevor Lunn,5544,Alliance Party,2.5
N06000009,6.3,55.9,Pat Catney,2500,Social Democratic & Labour Party,1.3
N06000009,5.5,55.9,Alan Love,2200,UKIP,5.5
N06000009,4.7,55.9,Samuel Morrison,1887,Traditional Unionist Voice,-3.9
N06000009,2.9,55.9,Jacqui McGeough,1144,Sinn Fein,-1.1
N06000009,1.9,55.9,Jonny Orr,756,Independent,1.9
N06000009,1.6,55.9,Helen Osborne,654,Conservative,1.6
N06000010,48.7,60.3,Francie Molloy,19935,Sinn Fein,-3.3
N06000010,15.4,60.3,Sandra Overend,6318,Ulster Unionist Party,4.4
N06000010,13.4,60.3,Ian McCrea,5465,Democratic Unionist Party,-1.0
N06000010,12.4,60.3,Malachy Quinn,5055,Social Democratic & Labour Party,-1.9
N06000010,4.6,60.3,Gareth Ferguson,1892,Traditional Unionist Voice,-2.7
N06000010,2.1,60.3,Alan Day,863,UKIP,2.1
N06000010,1.9,60.3,Eric Bullick,778,Alliance Party,0.9
N06000010,1.2,60.3,Hugh Scullion,496,Workers Party,1.2
N06000010,0.3,60.3,Lucille Nicholson,120,Conservative,0.3
N06000011,41.1,64.3,Mickey Brady,20488,Sinn Fein,-0.9
N06000011,32.7,64.3,Danny Kennedy,16312,Ulster Unionist Party,13.6
N06000011,24.1,64.3,Justin McNulty,12026,Social Democratic & Labour Party,0.7
N06000011,1.7,64.3,Kate Nicholl,841,Alliance Party,0.5
N06000011,0.4,64.3,Robert Rigby,210,Conservative,0.4
N06000012,43.2,55.2,Ian Paisley,18107,Democratic Unionist Party,-3.2
N06000012,15.7,55.2,Timothy Gaston,6561,Traditional Unionist Voice,-1.1
N06000012,12.3,55.2,Daithí McKay,5143,Sinn Fein,-0.1
N06000012,12.1,55.2,Robin Swann,5054,Ulster Unionist Party,1.1
N06000012,7.0,55.2,Declan O'Loan,2925,Social Democratic & Labour Party,-1.8
N06000012,5.6,55.2,Jayne Dunlop,2351,Alliance Party,2.4
N06000012,3.2,55.2,Robert Hill,1341,UKIP,3.2
N06000012,0.9,55.2,Carol Freeman,368,Conservative,0.9
N06000012,0.1,55.2,Thomas Palmer,57,Independent,0.1
N06000014,32.7,54.2,Danny Kinahan,11942,Ulster Unionist Party,2.3
N06000014,30.1,54.2,William McCrea,10993,Democratic Unionist Party,-3.8
N06000014,12.9,54.2,Declan Kearney,4699,Sinn Fein,-1.0
N06000014,9.8,54.2,Neil Kelly,3576,Alliance Party,2.1
N06000014,8.2,54.2,Roisin Lynch,2990,Social Democratic & Labour Party,-0.5
N06000014,5.2,54.2,Richard Cairns,1908,Traditional Unionist Voice,-0.2
N06000014,1.1,54.2,Alan Dunlop,415,Conservative,1.1
N06000013,49.2,56.0,Sylvia Hermon,17689,Independent,-14.1
N06000013,23.6,56.0,Alex Easton,8487,Democratic Unionist Party,23.6
N06000013,8.6,56.0,Andrew Muir,3086,Alliance Party,3.0
N06000013,5.4,56.0,Steven Agnew,1958,Green Party,2.3
N06000013,4.4,56.0,Mark Brotherston,1593,Conservative,4.4
N06000013,4.1,56.0,Jonny Lavery,1482,UKIP,4.1
N06000013,1.9,56.0,William Cudworth,686,Traditional Unionist Voice,-3.0
N06000013,1.0,56.0,Tom Woolley,355,Social Democratic & Labour Party,-1.0
N06000013,0.9,56.0,Glenn Donnelly,338,Cannabis Is Safer Than Alcohol,0.9
N06000013,0.8,56.0,Therese McCartney,273,Sinn Fein,0.0
N06000016,44.4,52.8,Jim Shannon,15053,Democratic Unionist Party,-1.5
N06000016,14.3,52.8,Robert Burgess,4868,Ulster Unionist Party,-13.5
N06000016,13.8,52.8,Kellie Armstrong,4687,Alliance Party,5.1
N06000016,6.9,52.8,Joe Boyle,2335,Social Democratic & Labour Party,0.2
N06000016,6.6,52.8,Joe Jordan,2237,UKIP,6.6
N06000016,6.4,52.8,Johnny Andrews,2167,Conservative,6.4
N06000016,5.0,52.8,Stephen Cooper,1701,Traditional Unionist Voice,-0.6
N06000016,2.6,52.8,Sheila Bailie,876,Sinn Fein,-1.0
N06000015,42.3,56.8,Margaret Ritchie,18077,Social Democratic & Labour Party,-6.1
N06000015,28.5,56.8,Chris Hazzard,12186,Sinn Fein,-0.2
N06000015,9.3,56.8,Harold McKee,3964,Ulster Unionist Party,2.0
N06000015,8.2,56.8,Jim Wells,3486,Democratic Unionist Party,-0.4
N06000015,7.1,56.8,Henry Reilly,3044,UKIP,7.1
N06000015,3.8,56.8,Martyn Todd,1622,Alliance Party,2.5
N06000015,0.7,56.8,Felicity Buchan,318,Conservative,0.7
N06000017,32.7,59.0,David Simpson,15430,Democratic Unionist Party,-1.2
N06000017,27.9,59.0,Jo-Anne Dobson,13166,Ulster Unionist Party,2.2
N06000017,24.6,59.0,Catherine Seeley,11593,Sinn Fein,-0.2
N06000017,9.0,59.0,Dolores Kelly,4238,Social Democratic & Labour Party,-3.8
N06000017,3.8,59.0,Peter Lavery,1780,Alliance Party,0.8
N06000017,1.0,59.0,Martin Kelly,460,Cannabis Is Safer Than Alcohol,1.0
